idx,db_id,iro,final_score,base_score,impact_score,scale,scope,probability,irreversibility,fin_scale,fin_prob,financial_score,polarity,confidence,similarity,issue_group,domain,sub_issue_name,text
277,300,opportunity,0.1176,0.4152,0.159,1,3,1,1,1,1,0.1136,neutral,0.8518,0.4874144196510315,에너지 관리,E,에너지 소비 및 효율화,"유럽연합(EU)이 작년에 이어 올해 유엔 기후 정상회의에서도, 이른바 글로벌 화석연료 단계적 퇴출 제안을 다시 밀어붙일 것으로 보인다. 앞서 지난해 COP27 정상회의에서도 EU 등을 주축으로 유사한 협상안이 제시됐지만 당시 200여 개국 중 80여 개국만 지지하는 데 그쳤다. EU는 11월 두바이에서 열리는 COP28을 앞두고 마련한 협상 입장 초안에서, 기후중립 경제로 전환하려면 전 세계적으로 화석연료 사용을 단계적으로 중단해야 할 것이며, 화석연료 소비의 정점도 이미 근접했다고 적시했다고 로이터 통신이 보도했다. COP28 합의가 법적 구속력이 있는 건 아니지만, 구체적 합의가 도출될 경우 전 세계적으로 화석연료 사용량을 크게 줄일 수 있는 동력이 될 것이라고 전문가들은 보고 있다."
278,301,risk,0.1508,0.5124,0.1082,1,1,1,1,3,2,0.2812,neutral,0.8112,0.6316432952880859,에너지 관리,E,에너지 소비 및 효율화,"국제통화기금(IMF)이 세계가 탄소 배출로 일으킨 피해액 즉, 기후 부채(climate debt)를 산출한 결과 피해액이 2035년에는 139조달러(약 18경원)이 넘어설 것이라는 예측이 나왔다. 기후 부채(climate debt)란 탄소 배출로 벌어진 부정적 기후변화가 입힌 피해를 국가별 경제 규모와 화석연료 사용량 등을 종합해 금액으로 환산한 것이다. 지금까지 기후 부채를 가장 많이 진 나라는 미국이며, 앞으로는 중국이 될 것으로 분석됐다. 연구자들은 각국이 발표한 2030년 국제온실가스감축목표(NDC)를 충실히 지킨다고 가정하면 지금까지 누적된 기후 빚에서 9조6천억 달러(약 1경2676조원)를 상환할 수 있을 것으로 분석했다."
279,302,opportunity,0.1535,0.5144,0.2267,1,3,3,1,1,2,0.1587,neutral,0.8502,0.6050387024879456,에너지 관리,E,신재생에너지 전환,"정부가 발전공기업 등 신재생에너지 전력 공급의무사들끼리 서로 신재생에너지 전력을 대신 확보할 수 있도록 제도 개정을 추진한다. 신재생에너지 의무사들의 서로 대체이행이 허용되면 신재생에너지 전력량이 시장에 늘어나, 시장가격을 낮추고 의무사들의 부담을 줄일 수 있을 것으로 분석됐다. 하지만 신재생에너지 업계에서는 자칫 한국전력공사의 자회사인 발전공기업끼리 서로 신재생에너지 전력을 거래하다 보면, 공정경쟁을 제한하는 한전 그룹 내 내부거래로 지목돼 공정거래법 위반 논란이 불거질 수 있을 것으로 내다봤다. 또, 신재생에너지 전력 거래의 큰 비중을 차지하는 한전 산하 발전 공기업 등의 신재생에너지 공급의무 대체 이행 허용으로, 기존 신재생에너지 현물 거래 시장의 위축 가능성도 제기됐다."
280,303,opportunity,0.1323,0.4425,0.1792,3,1,1,1,1,2,0.1568,neutral,0.8402,0.5266085267066956,에너지 관리,E,신재생에너지 전환,"태양광발전소와 해상풍력 등 재생에너지가 풍부한 전남에 데이터센터가 모여있는 집적화단지 가 들어선다. 전남도는 해남군 산이면 솔라시도 기업도시 에 국내 최대 규모의 데이터센터 집적화단지를 조성하기 위해 관련 기관 기업과 업무협약을 했다 고 밝혔다. 도는 솔라시도 기업도시 내 재생에너지 100(RE100) 전용 산업용지 160만 에 국내 최대 규모의 데이터센터 파크 조성을 추진한다. 데이터센터 파크에는 2037년까지 40 급 데이터센터 25개가 조성될 계획이다. 태양광발전소를 비롯해 대규모 해상풍력 등이 추진되고 있는 전남은 재생에너지를 통해 전력수요를 뒷받침할 수 있어, 데이터센터의 최적지로 꼽히고 있다."
281,304,opportunity,0.125,0.4945,0.1184,1,1,1,1,1,1,0.1184,neutral,0.8883,0.5567075610160828,인적자원 관리,S,다양성 및 형평성 (DEI),"삼성전자가 지속가능경영의 일환인 다양성 확보를 통해, 여성 임직원들도 최대한 역량을 발휘하도록 다양한 기회를 제공하고 있다. 삼성전자 반기보고서에 따르면, 지난해 상반기 기준 국내 3만638명이던 삼성전자 국내 여성 인력은 올해는 3만2648명으로, 1년 새 2010명이 증가했다. 고용 증가율로 보면 6.6% 수준이다. 삼성전자는 경력개발을 위한 교육과 함께 콜롬비아, 남아프리카공화국 등에서 여성 역할을 부각하는 캠페인을 진행하고 있다. 콜롬비아에서는 사회에서 여성 역할을 강조하기 위해 당신 있는 그대로를 펼쳐라라는 캠페인을 시작했고 남아공에서는 가전제품과 휴대용 기기 제품 관련 여성 기술자가 부족한 것을 보완하기 위해 EEIP 프로그램을 설립하고 여성 기술자 양성을 지원하고 있다."
282,305,opportunity,0.0645,0.2154,0.0877,2,1,2,1,1,2,0.0767,neutral,0.4111,0.523900032043457,에너지 관리,E,신재생에너지 전환,"정부가 2030년 재생에너지 발전 비중을 축소하며 국내 태양광 시장이 위축 국면에 들어간 가운데, 중국산 태양광 제품의 저가 공세로 이중고를 겪고 있다. 현재 중국산 태양광 모듈의 경우, 가격경쟁력을 앞세워 국산 태양광 모듈보다 20 30% 싼 가격으로 거래되고 있다. 이에 따라 국내에 수입되는 중국산 태양광 기자재 비중은 계속 높아지고 있다. 현재 태양광 밸류체인을 구성하는 폴리실리콘-잉곳 웨이퍼-셀-모듈을 제조하는 국내 기업들 가운데, 상당수가 사업을 철수했다. 현재 국내 태양광 시장은 기업의 RE100 수요를 기대했지만, 이마저도 중국산 태양광 제품에 자리를 내줘야 할 상황에 놓여 있다. 태양광발전 사업에 나서고 있는 대기업마저 가격이 싼 중국산 태양광 모듈과 인버터를 사용할 가능성이 높기 때문이다."
283,306,opportunity,0.0947,0.3392,0.1316,3,1,1,1,1,1,0.0822,neutral,0.6167,0.5500882863998413,기후변화·온실가스,E,Scope 3 배출량,"우리나라 대기업들도 환경 사회 지배구조(ESG) 공시 의무화 준비에 어려움을 겪고 있는 것으로 나타났다. 대기업 관계자들은 ESG 공시에 대한 구체적 가이드라인도 없고, 자체적으로 배출량을 측정하는 전사 시스템을 갖추는 데도 오랜 시간이 소요된다고 토로했다. 대한상공회의소가 최근 국내기업 100개 사 ESG 담당 임직원을 대상으로 국내 ESG 공시제도에 대한 기업의견을 조사한 결과, 절반이 넘는 기업(56.0%)이 공시 의무화 일정을 최소 1년 이상 연기하고, 일정 기간(2 3년) 책임 면제 기간을 설정하는 것이 적정하다고 응답했다고 밝혔다. 특히, 절반에 가까운 44.0%의 기업이 SCOPE 3 배출량을 공시하고 있지 않다고 답했다."
284,307,opportunity,0.1123,0.3151,0.2377,3,3,2,1,1,1,0.1033,neutral,0.775,0.4066271483898163,기후변화·온실가스,E,Scope 3 배출량,조사에 참여한 절반 이상의 기업들(61.0%)은 전체적인 일정을 늦춰야 한다고 건의했다. 대기업들은 SCOPE 3 공시는 대기업도 현실적으로 힘든 상황이라고 강조했다. 국제지속가능성기준위원회(ISSB) 기준도 전면 도입하기보다 국내 상황에 맞춰 기업 부담을 완화하는 방향으로 도입하자는 의견이 74.0%로 우세했다.
285,308,opportunity,0.1257,0.3802,0.1981,1,3,2,1,1,2,0.1632,neutral,0.8741,0.43490609526634216,에너지 관리,E,신재생에너지 전환,"미국과 유럽의 해상풍력발전 확대 등으로 글로벌 수요가 늘면서, 발전에 필수적인 해저케이블이 부족할 것으로 전망된다. 국내 전선업계에 따르면, 수급 불균형으로 최근 미국과 유럽에서 해저케이블 자체 조달에 차질이 예상되고 있다. 해상풍력 등 신재생에너지 발전의 증가로 해저케이블 수요가 많이 늘어난 영향이다. 미국의 연간 해저케이블 예상 부족량은 오는 2030년 410 (수요 1160 -공급 750 ), 2040년은 2303 (수요 3053 -공급 750 )에 달할 것으로 추산된다. 유럽의 경우 2030년, 2040년에 각각 181 (2310 -2129 ), 1280 (4559 -3279 )의 해저케이블이 부족할 것으로 예상됐다."
286,309,opportunity,0.0709,0.2703,0.0814,2,1,1,1,1,1,0.0626,neutral,0.4695,0.5757716298103333,인적자원 관리,S,다양성 및 형평성 (DEI),"블랙록이 연례 스튜어드십 보고서에서 환경과 사회문제에 대한 주주제안 399건 중 7%를 지지했다고 밝혔다. 이전 보고서에 따르면 이런 조치는 이전에는 321건 중 22%, 전년도 172건 중 47%에 비해 상당히 축소된 것이다. 이번 보고서에서, 블랙록은 너무 많은 주주제안들이 과도한 영향을 미치거나 경제적 가치가 부족하거나, 중복되었기에 장기적인 주주가치 증진에 도움이 될 것 같지 않다고 밝혔다. 이사회의 이사진 선출에 대한 제동, 온실가스 감축, 다양성 등의 문제 등 주주제안 자체의 비중이 계속 늘어나고 있다. 하지만 블랙록은 공화당의 안티 ESG가 주주투표지지 하락과 어떤 영향이 있는지는 밝히지 않았다."
287,310,risk,0.1114,0.3346,0.1584,1,3,2,1,1,3,0.1677,neutral,0.6988,0.4787493944168091,에너지 관리,E,신재생에너지 전환,"미국 정부가 동남아시아 국가를 우회해 태양광 모듈을 수출해 온 중국 업체들에 대해 관세 폭탄 을 부과하기로 하면서, 한국을 포함한 글로벌 태양광 업계의 지각변동이 예상되고 있다. 미 상무부는 BYD홍콩(캄보디아법이), 뉴이스트솔라(캄보디아법인), 캐내디언솔라(태국법인), 트리나솔라(태국법인), 비나솔라(베트남법인) 등 5개 중국 기업이 동남아를 우회해 이른바 편법 수출 을 하고 있다고 결론 내렸다. 상무부는 내년 6월부터 이들 법인의 태양광 모듈 수출품에 대해, 최소 30%의 반덤핑 및 상계관세를 부과할 예정이다. 동남아에서 태양광 모듈을 공급받던 미국의 태양광 설치 업체들은 이번 관세 부과로 결국 태양광 발전 비용이 급증할 것 이라면서 반발하고 나섰다."
288,311,opportunity,0.1561,0.6702,0.1194,1,1,1,1,1,1,0.1194,neutral,0.8956,0.748374879360199,에너지 관리,E,신재생에너지 전환,"LG이노텍이 2030 RE100(재생에너지 Renewable Electricity 100%) 달성 일환으로 SK E S와 직접전력구매계약(PPA)을 체결했다고 밝혔다. LG이노텍은 이번 계약에 따라, 향후 20년간 연 10MW(메가와트) 규모의 재생에너지를 안정적으로 공급받아. SK E S로부터 구매한 재생에너지는 오는 12월부터 LG이노텍 구미 사업장에 가장 먼저 공급된다. LG이노텍은 내년까지 재생에너지 공급 대상 사업장을 순차적으로 늘려 나갈 계획이다. LG이노텍은 한국전력 녹색프리미엄 요금제 및 구미 마곡 파주 사업장에 설치한 자가발전 태양광 설비 등으로 지난해 재생에너지 전환율 22%(RE22)를 달성한 상황이다."
289,312,opportunity,0.1512,0.5075,0.1921,3,1,1,1,2,1,0.1921,neutral,0.9003,0.5636630654335022,에너지 관리,E,신재생에너지 전환,"SK에코플랜트 등 민간기업과 공기업, 정책펀드 등으로 꾸려진 팀 코리아 가 총 6000억원 규모의 미국 태양광 사업권을 수주했다. 한국해외인프라도시개발지원공사(KIND)와 PIS(플랜트 인프라 스마트시티)펀드, SK에코플랜트, 현대건설, 탑선은 EIP자산운용이 조성 예정인 미국 텍사스 콘초 태양광 프로젝트 펀드 투자계약과 사업권 인수계약을 맺었다. 이번 프로젝트는 미국 텍사스주 콘초카운티에 459 규모 태양광 발전소를 짓고 전력을 판매하는 사업으로, 1173만여 부지에 약 6000억원의 사업비가 투입된다. 발전소 준공 이후 35년 동안 매년 약 852GWh의 전력을 생산해 판매할 계획이다."
290,313,risk,0.1186,0.4313,0.112,1,1,1,1,1,2,0.1569,neutral,0.8403,0.5133278369903564,에너지 관리,E,신재생에너지 전환,"고려아연의 호주 자회사인 아크에너지는 올해 하반기에 시운전을 시작하고, 내년 상반기에 퀸즐랜드 주 타운스빌에 있는 그린 수소 공장의 상업 운영을 시작할 계획이라고 밝혔다. 이 공장은 124MW급의 태양광 발전소와 연계하여 그린 수소를 생산하는 시설로, 초기 생산량은 연간 140톤이며 생산된 그린 수소는 주로 수소 지게차의 연료로 사용될 것이라고 말했다.고려아연은 2030년까지 호주 공장에서 28만톤의 그린 수소를 생산하고, 이 중 100만톤 이상을 암모니아로 전환하여 국내로 운송하는 것을 목표로 하고 있다. 이를 위해 고려아연은 한화임팩트와 SK가스와 함께 호주에 암모니아 공장 건설을 추진하고 있다."
291,314,opportunity,0.1295,0.428,0.1951,3,3,1,1,1,2,0.1366,neutral,0.7316,0.5850108861923218,에너지 관리,E,신재생에너지 전환,"경기도가 기후에너지 관련 데이터를 한곳에 모아 볼 수 있는 기후 에너지 데이터포털을 국내 처음으로 구축한다. 경기도 전체 탄소 배출량과 흡수량을 수치로 보면서 탄소저감 효과를 확인하는 것은 물론, 태양광 발전시설 입지 선정과 재생에너지 거래, 기후환경 정책 수립, 폭염 대응과 집중호우 대책 수립에도 큰 효과가 기대된다. 경기도는 9월 플랫폼 사업에 착수, 내년 상반기 탄소배출부문 서비스와 RE100 서비스를 시작할 계획이다. 중장기적으로는 개발사업 탄소총량제 도입 같은 제도도 구상하고 있다."
292,315,opportunity,0.1395,0.489,0.2087,3,2,1,1,1,1,0.1159,neutral,0.8696,0.5623557567596436,에너지 관리,E,신재생에너지 전환,"삼성물산 상사부문의 태양광 발전사업이 본격적인 이익 실현과 함께 미래 핵심사업으로 빠르게 성장하고 있다. 올 3 4분기 중에 미국 시장에서 태양광사업 매각 이익 1억달러(누적)를 돌파했다. 삼성물산은 이번 매각에서 발전소 착공 전까지 필요한 제반 평가 및 인허가 등 잔여 태양광 개발 용역을 NSCE에 제공하는 서비스 계약(DSA)도 일괄 체결했다. 이는 이미 태양광발전 단지를 건설해 놓고 매각하는 게 아니라, 부지 선정 단계에서 사업권을 미리 넘기는 것이다. 부지 발굴 인허가 취득까지 일괄 처리해 착공 전에 사업권을 되파는 이른바 태양광 사업권 매각이다. 올 상반기 여러 태양광 프로젝트를 매각, 2700만달러의 이익을 냈다. 지난해 태양광발전 매각이익은 4800만달러였다."
